TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2013-05-24,USD,PUT,AAPL,63.592856999999995,730,66,2014-05-19
2013-05-28,USD,PUT,FB,24.1,110,23,2013-08-26
2013-05-28,USD,CALL,AMZN,267.290009,460,267,2014-05-23
2013-05-28,USD,PUT,XRX,23.741766000000002,370,23,2014-05-23
2013-05-28,USD,CALL,XRX,23.741766000000002,280,22,2013-11-24
2013-05-28,USD,CALL,FB,24.1,750,24,2014-05-23
2013-05-29,USD,PUT,CHK,21.362347,460,21,2013-11-25
2013-05-29,USD,PUT,BA,99.089996,400,98,2014-05-24
2013-05-30,USD,PUT,MSFT,35.029999,990,33,2013-11-26
2013-05-30,USD,CALL,FB,24.549999,90,24,2013-11-26
2013-05-30,USD,PUT,FB,24.549999,510,24,2014-05-25
2013-05-30,USD,PUT,BA,100.540001,260,99,2013-11-26
2013-05-30,USD,PUT,FB,24.549999,220,24,2013-08-28
2013-05-30,USD,CALL,MSFT,35.029999,990,33,2013-08-28
2013-05-30,USD,CALL,CHK,21.315042000000002,250,21,2013-08-28
2013-05-30,USD,PUT,BA,100.540001,120,95,2013-08-28
2013-05-31,USD,CALL,AAPL,64.247147,30,66,2013-11-27
2013-05-31,USD,PUT,CHK,20.662252,910,20,2014-05-26
2013-06-03,USD,PUT,CHK,20.983917,490,21,2014-05-29
2013-06-03,USD,CALL,AMZN,266.880005,180,258,2013-11-30
2013-06-03,USD,CALL,CHK,20.983917,230,21,2014-05-29
2013-06-03,USD,CALL,XRX,23.45191,150,23,2013-11-30
2013-06-03,USD,CALL,BA,100.739998,300,99,2014-05-29
2013-06-03,USD,CALL,MSFT,35.59,960,36,2013-09-01
2013-06-04,USD,CALL,AMZN,265.700012,180,266,2013-12-01
2013-06-04,USD,CALL,MSFT,34.990002000000004,990,35,2013-12-01
2013-06-04,USD,CALL,BA,99.610001,500,103,2013-09-02
2013-06-04,USD,CALL,FB,23.52,570,23,2014-05-30
2013-06-04,USD,PUT,AMZN,265.700012,360,269,2013-09-02
2013-06-04,USD,CALL,AAPL,64.187141,260,63,2014-05-30
2013-06-04,USD,PUT,FB,23.52,150,22,2014-05-30
2013-06-04,USD,PUT,CHK,20.548723000000003,140,20,2013-12-01
2013-06-06,USD,PUT,XRX,23.188406,530,23,2013-12-03
2013-06-06,USD,CALL,BA,99.760002,370,97,2014-06-01
2013-06-06,USD,CALL,FB,22.969998999999998,960,22,2014-06-01
2013-06-06,USD,PUT,CHK,20.501419,330,20,2014-06-01
2013-06-06,USD,CALL,XRX,23.188406,800,24,2014-06-01
2013-06-06,USD,PUT,AMZN,267.829987,350,263,2014-06-01
2013-06-06,USD,CALL,AAPL,62.637142000000004,900,61,2013-09-04
2013-06-07,USD,PUT,AMZN,276.869995,240,267,2013-09-05
2013-06-07,USD,CALL,FB,23.290001,0,24,2014-06-02
2013-06-07,USD,CALL,XRX,24.163372,920,25,2013-12-04
2013-06-10,USD,PUT,MSFT,35.470001,800,35,2013-12-07
2013-06-10,USD,CALL,CHK,20.737938,360,21,2014-06-05
2013-06-11,USD,PUT,XRX,23.978920000000002,310,23,2013-12-08
2013-06-11,USD,CALL,XRX,23.978920000000002,580,24,2013-09-09
2013-06-11,USD,PUT,AAPL,62.514286,120,65,2013-12-08
2013-06-11,USD,CALL,AAPL,62.514286,300,63,2013-12-08
2013-06-11,USD,PUT,BA,101.75,690,105,2014-06-06
2013-06-12,USD,PUT,AAPL,61.741428000000006,700,60,2014-06-07
2013-06-12,USD,CALL,BA,100.879997,690,105,2013-12-09
2013-06-12,USD,CALL,CHK,19.943235,60,20,2014-06-07
2013-06-12,USD,PUT,AMZN,271.670013,220,281,2013-09-10
2013-06-13,USD,CALL,XRX,23.978920000000002,140,24,2013-09-11
2013-06-13,USD,CALL,CHK,19.86755,710,20,2014-06-08
2013-06-17,USD,CALL,FB,24.02,920,24,2013-12-14
2013-06-18,USD,CALL,BA,104.08000200000001,200,109,2013-12-15
2013-06-18,USD,PUT,AMZN,281.76001,90,295,2013-09-16
2013-06-18,USD,CALL,FB,24.209999,730,24,2013-12-15
2013-06-18,USD,PUT,AAPL,61.681427,240,64,2013-09-16
2013-06-18,USD,CALL,AMZN,281.76001,510,276,2013-09-16
2013-06-19,USD,CALL,MSFT,34.59,260,36,2013-09-17
2013-06-19,USD,PUT,MSFT,34.59,20,33,2014-06-14
2013-06-19,USD,CALL,BA,102.25,30,105,2013-09-17
2013-06-19,USD,PUT,XRX,24.901186,440,24,2014-06-14
2013-06-20,USD,CALL,MSFT,33.490002000000004,910,33,2014-06-15
2013-06-20,USD,CALL,CHK,18.997162,470,18,2013-09-18
2013-06-20,USD,PUT,CHK,18.997162,740,19,2013-09-18
2013-06-21,USD,PUT,FB,24.530001000000002,430,24,2013-09-19
2013-06-21,USD,CALL,CHK,19.129611999999998,140,18,2013-09-19
2013-06-21,USD,CALL,FB,24.530001000000002,670,25,2013-09-19
2013-06-24,USD,PUT,FB,23.940001000000002,960,24,2014-06-19
2013-06-24,USD,PUT,AMZN,270.609985,240,282,2014-06-19
2013-06-24,USD,CALL,CHK,18.543047,290,17,2013-12-21
2013-06-24,USD,PUT,CHK,18.543047,160,19,2014-06-19
2013-06-25,USD,PUT,BA,98.66999799999999,110,97,2014-06-20
2013-06-25,USD,CALL,XRX,23.636364,380,22,2013-12-22
2013-06-25,USD,CALL,XRX,23.636364,140,24,2013-09-23
2013-06-25,USD,CALL,MSFT,33.669998,440,32,2013-12-22
2013-06-25,USD,PUT,BA,98.66999799999999,780,94,2013-12-22
2013-06-25,USD,CALL,AAPL,57.51857,480,58,2014-06-20
2013-06-26,USD,PUT,AAPL,56.867142,520,57,2013-12-23
2013-06-26,USD,CALL,AMZN,277.570007,380,270,2013-12-23
2013-06-26,USD,CALL,FB,24.16,580,24,2013-12-23
2013-06-26,USD,PUT,FB,24.16,400,23,2013-09-24
2013-06-26,USD,CALL,BA,100.75,710,104,2013-12-23
2013-06-26,USD,PUT,BA,100.75,420,98,2013-09-24
2013-06-26,USD,PUT,BA,100.75,570,105,2014-06-21
2013-06-26,USD,PUT,FB,24.16,620,24,2014-06-21
2013-06-28,USD,CALL,CHK,19.280983,110,19,2014-06-23
2013-07-01,USD,CALL,BA,103.239998,670,102,2014-06-26
2013-07-01,USD,CALL,CHK,19.649952,620,19,2014-06-26
2013-07-02,USD,CALL,BA,101.470001,880,106,2014-06-27
2013-07-02,USD,CALL,AMZN,283.730011,210,288,2014-06-27
2013-07-02,USD,PUT,AMZN,283.730011,670,283,2014-06-27
2013-07-02,USD,CALL,MSFT,33.939999,320,33,2013-12-29
2013-07-02,USD,CALL,MSFT,33.939999,980,32,2013-12-29
2013-07-02,USD,CALL,XRX,24.321476,370,25,2014-06-27
2013-07-02,USD,CALL,MSFT,33.939999,20,33,2013-12-29
2013-07-03,USD,CALL,CHK,19.877010000000002,260,19,2014-06-28
2013-07-03,USD,CALL,AAPL,60.114284999999995,440,61,2013-10-01
2013-07-05,USD,CALL,XRX,24.874836,960,25,2013-10-03
2013-07-08,USD,CALL,FB,24.709999,370,24,2013-10-06
2013-07-08,USD,PUT,MSFT,34.330002,250,34,2014-07-03
2013-07-10,USD,PUT,CHK,20.245979000000002,940,20,2014-07-05
2013-07-10,USD,CALL,XRX,25.296442000000003,590,25,2014-07-05
2013-07-10,USD,PUT,FB,25.799999,340,25,2014-01-06
2013-07-10,USD,CALL,CHK,20.245979000000002,670,19,2013-10-08
2013-07-10,USD,PUT,MSFT,34.700001,860,33,2014-07-05
2013-07-11,USD,CALL,FB,25.809998999999998,750,24,2014-01-07
2013-07-11,USD,CALL,FB,25.809998999999998,330,25,2013-10-09
2013-07-11,USD,PUT,FB,25.809998999999998,550,25,2014-01-07
2013-07-11,USD,CALL,XRX,25.586298,160,24,2014-01-07
2013-07-11,USD,PUT,XRX,25.586298,970,26,2013-10-09
2013-07-11,USD,CALL,AMZN,299.660004,780,310,2014-07-06
2013-07-11,USD,CALL,MSFT,35.689999,880,35,2013-10-09
2013-07-11,USD,CALL,MSFT,35.689999,900,34,2014-07-06
2013-07-12,USD,PUT,XRX,25.876151999999998,580,25,2013-10-10
2013-07-12,USD,CALL,XRX,25.876151999999998,450,24,2014-07-07
2013-07-12,USD,PUT,XRX,25.876151999999998,0,26,2013-10-10
2013-07-12,USD,PUT,XRX,25.876151999999998,520,26,2014-01-08
2013-07-12,USD,CALL,MSFT,35.669998,550,34,2014-01-08
2013-07-12,USD,PUT,AMZN,307.549988,320,301,2013-10-10
2013-07-12,USD,PUT,MSFT,35.669998,70,37,2013-10-10
2013-07-16,USD,PUT,BA,104.230003,20,102,2014-07-11
2013-07-16,USD,CALL,XRX,25.638998,270,26,2014-07-11
2013-07-16,USD,PUT,MSFT,36.27,580,36,2013-10-14
2013-07-16,USD,PUT,CHK,20.577105,130,21,2014-07-11
2013-07-16,USD,CALL,AMZN,306.869995,100,303,2014-07-11
2013-07-16,USD,PUT,AAPL,61.457142000000005,570,59,2014-07-11
2013-07-16,USD,PUT,CHK,20.577105,800,20,2014-01-12
2013-07-16,USD,CALL,XRX,25.638998,690,26,2013-10-14
2013-07-17,USD,CALL,BA,104.790001,670,102,2014-01-13
2013-07-17,USD,CALL,XRX,25.533596,320,25,2014-07-12
2013-07-17,USD,PUT,AAPL,61.472857999999995,830,64,2014-01-13
2013-07-17,USD,PUT,CHK,20.577105,710,20,2014-07-12
2013-07-17,USD,CALL,AMZN,308.690002,800,303,2014-07-12
2013-07-17,USD,CALL,AAPL,61.472857999999995,800,58,2014-07-12
2013-07-17,USD,CALL,MSFT,35.740002000000004,810,35,2014-07-12
2013-07-18,USD,CALL,FB,26.18,90,24,2014-01-14
2013-07-18,USD,PUT,AAPL,61.68,890,64,2014-07-13
2013-07-18,USD,CALL,MSFT,35.439999,320,36,2014-01-14
2013-07-18,USD,PUT,AAPL,61.68,790,63,2014-07-13
2013-07-18,USD,CALL,AAPL,61.68,870,64,2013-10-16
2013-07-18,USD,PUT,BA,107.629997,750,111,2014-07-13
2013-07-18,USD,PUT,XRX,25.876151999999998,710,26,2013-10-16
2013-07-18,USD,CALL,FB,26.18,120,25,2014-07-13
2013-07-19,USD,CALL,AAPL,60.707142000000005,970,58,2014-07-14
2013-07-22,USD,CALL,MSFT,32.009997999999996,400,33,2014-07-17
2013-07-22,USD,CALL,FB,26.049999,550,25,2014-07-17
2013-07-22,USD,PUT,AMZN,303.480011,960,302,2014-07-17
2013-07-22,USD,PUT,AMZN,303.480011,860,299,2014-07-17
2013-07-22,USD,PUT,AMZN,303.480011,540,293,2014-07-17
2013-07-22,USD,CALL,CHK,21.192053,480,20,2014-07-17
2013-07-22,USD,PUT,AAPL,60.901428,340,58,2014-07-17
2013-07-22,USD,CALL,FB,26.049999,320,25,2014-07-17
2013-07-22,USD,PUT,FB,26.049999,490,27,2014-07-17
2013-07-23,USD,PUT,AAPL,59.855713,410,62,2014-01-19
2013-07-25,USD,PUT,CHK,21.371807,180,21,2014-07-20
2013-07-25,USD,CALL,AAPL,62.64285699999999,160,60,2014-01-21
2013-07-25,USD,PUT,AAPL,62.64285699999999,510,60,2014-07-20
2013-07-25,USD,PUT,CHK,21.371807,180,21,2013-10-23
2013-07-25,USD,PUT,BA,106.699997,70,102,2014-01-21
2013-07-26,USD,PUT,BA,105.599998,890,108,2013-10-24
2013-07-29,USD,PUT,XRX,25.428194,350,25,2014-01-25
2013-07-29,USD,CALL,CHK,21.523178,810,21,2014-01-25
2013-07-29,USD,CALL,XRX,25.428194,590,26,2014-01-25
2013-07-29,USD,PUT,XRX,25.428194,0,25,2014-01-25
2013-07-29,USD,PUT,BA,104.809998,70,103,2014-01-25
2013-07-29,USD,CALL,XRX,25.428194,250,26,2014-01-25
2013-07-29,USD,PUT,AAPL,63.970001,740,66,2014-01-25
2013-07-30,USD,CALL,XRX,25.401844,830,26,2014-01-26
2013-07-31,USD,CALL,MSFT,31.84,100,32,2013-10-29
2013-07-31,USD,PUT,FB,36.799999,490,38,2014-07-26
2013-07-31,USD,PUT,MSFT,31.84,220,30,2014-01-27
2013-07-31,USD,CALL,BA,105.099998,760,108,2014-01-27
2013-07-31,USD,PUT,AMZN,301.22000099999997,430,312,2014-01-27
2013-07-31,USD,PUT,AMZN,301.22000099999997,810,300,2014-01-27
2013-07-31,USD,PUT,XRX,25.559948000000002,440,26,2013-10-29
2013-07-31,USD,PUT,AAPL,64.647141,70,65,2013-10-29
2013-07-31,USD,PUT,FB,36.799999,250,36,2014-07-26
2013-08-01,USD,CALL,CHK,23.604542000000002,440,24,2014-01-28
2013-08-01,USD,PUT,BA,106.699997,620,108,2014-01-28
2013-08-01,USD,PUT,AAPL,65.239998,740,66,2014-01-28
2013-08-01,USD,PUT,XRX,26.113306,920,26,2014-01-28
2013-08-01,USD,CALL,AAPL,65.239998,140,63,2014-01-28
2013-08-02,USD,PUT,MSFT,31.889999,830,30,2014-01-29
2013-08-02,USD,PUT,AMZN,304.209991,950,312,2014-01-29
2013-08-02,USD,CALL,AAPL,66.077141,630,63,2013-10-31
2013-08-02,USD,PUT,CHK,23.604542000000002,370,24,2014-01-29
2013-08-02,USD,CALL,MSFT,31.889999,210,30,2013-10-31
2013-08-05,USD,PUT,BA,107.5,610,105,2013-11-03
2013-08-05,USD,PUT,MSFT,31.700001,460,32,2014-02-01
2013-08-05,USD,PUT,AAPL,67.064285,580,69,2014-02-01
2013-08-05,USD,PUT,XRX,26.534914,630,26,2014-07-31
2013-08-05,USD,CALL,FB,39.189999,450,38,2014-07-31
2013-08-05,USD,PUT,AMZN,300.98999,940,295,2014-07-31
2013-08-05,USD,CALL,BA,107.5,350,104,2014-02-01
2013-08-06,USD,PUT,BA,107.040001,560,108,2014-02-02
2013-08-06,USD,PUT,FB,38.549999,70,39,2014-08-01
2013-08-06,USD,PUT,AAPL,66.464287,660,64,2014-08-01
2013-08-06,USD,CALL,BA,107.040001,640,104,2013-11-04
2013-08-06,USD,CALL,AMZN,300.75,570,301,2013-11-04
2013-08-06,USD,PUT,AAPL,66.464287,20,68,2014-02-02
2013-08-07,USD,CALL,XRX,26.007906,950,25,2013-11-05
2013-08-07,USD,PUT,XRX,26.007906,620,26,2014-02-03
2013-08-07,USD,CALL,FB,38.869999,500,40,2013-11-05
2013-08-08,USD,CALL,CHK,23.661306,740,23,2014-08-03
2013-08-08,USD,CALL,XRX,26.297759999999997,800,27,2014-08-03
2013-08-08,USD,PUT,FB,38.540001000000004,260,39,2014-08-03
2013-08-08,USD,CALL,AMZN,295.73999,480,307,2014-08-03
2013-08-08,USD,CALL,FB,38.540001000000004,130,39,2013-11-06
2013-08-08,USD,PUT,AAPL,65.858574,0,62,2014-08-03
2013-08-08,USD,CALL,CHK,23.661306,10,22,2014-02-04
2013-08-09,USD,CALL,BA,105.33000200000001,640,105,2013-11-07
2013-08-09,USD,CALL,BA,105.33000200000001,390,110,2014-08-04
2013-08-12,USD,CALL,AMZN,296.690002,810,303,2014-02-08
2013-08-12,USD,CALL,AAPL,66.76571700000001,420,64,2014-02-08
2013-08-12,USD,PUT,MSFT,32.869999,640,33,2013-11-10
2013-08-12,USD,CALL,AAPL,66.76571700000001,890,64,2014-08-07
2013-08-12,USD,PUT,MSFT,32.869999,790,33,2013-11-10
2013-08-13,USD,CALL,AMZN,293.97000099999997,670,299,2014-08-08
2013-08-13,USD,PUT,MSFT,32.23,410,32,2014-02-09
2013-08-14,USD,PUT,BA,104.160004,260,107,2014-08-09
2013-08-14,USD,CALL,FB,36.650002,410,37,2014-02-10
2013-08-14,USD,PUT,CHK,23.566698000000002,330,24,2014-08-09
2013-08-14,USD,CALL,XRX,27.694334,390,26,2014-02-10
2013-08-14,USD,CALL,FB,36.650002,920,34,2014-08-09
2013-08-14,USD,CALL,XRX,27.694334,70,26,2013-11-12
2013-08-14,USD,PUT,CHK,23.566698000000002,20,23,2014-02-10
2013-08-14,USD,PUT,AAPL,71.214287,590,68,2014-02-10
2013-08-14,USD,CALL,BA,104.160004,290,103,2014-02-10
2013-08-15,USD,CALL,FB,36.560001,40,35,2014-08-10
2013-08-15,USD,PUT,XRX,27.088274,680,27,2014-08-10
2013-08-15,USD,CALL,AMZN,286.47000099999997,600,298,2014-08-10
2013-08-15,USD,CALL,AAPL,71.129997,150,69,2014-02-11
2013-08-16,USD,CALL,AMZN,284.820007,740,282,2013-11-14
2013-08-16,USD,PUT,XRX,27.140974,860,26,2014-08-11
2013-08-16,USD,PUT,XRX,27.140974,200,27,2014-08-11
2013-08-21,USD,CALL,AMZN,284.570007,910,277,2014-08-16
2013-08-21,USD,CALL,AMZN,284.570007,340,280,2014-02-17
2013-08-21,USD,PUT,MSFT,31.610001,970,31,2013-11-19
2013-08-21,USD,PUT,MSFT,31.610001,390,32,2014-02-17
2013-08-21,USD,CALL,BA,103.910004,750,105,2014-08-16
2013-08-21,USD,PUT,XRX,26.297759999999997,490,25,2013-11-19
2013-08-22,USD,PUT,AMZN,289.730011,580,291,2014-02-18
2013-08-22,USD,CALL,CHK,24.134342,190,23,2014-02-18
2013-08-22,USD,PUT,XRX,26.429512,860,27,2013-11-20
2013-08-22,USD,CALL,AMZN,289.730011,590,276,2014-08-17
2013-08-22,USD,PUT,AMZN,289.730011,460,275,2013-11-20
2013-08-22,USD,PUT,AAPL,71.851425,680,69,2014-08-17
2013-08-23,USD,CALL,XRX,26.455862,550,26,2013-11-21
2013-08-23,USD,PUT,AAPL,71.574287,420,72,2014-08-18
2013-08-23,USD,PUT,CHK,24.815516,450,25,2014-02-19
2013-08-23,USD,PUT,XRX,26.455862,270,26,2014-02-19
2013-08-26,USD,CALL,AMZN,286.209991,840,280,2014-08-21
2013-08-26,USD,PUT,BA,105.529999,350,106,2013-11-24
2013-08-26,USD,CALL,CHK,24.929045000000002,130,24,2013-11-24
2013-08-26,USD,PUT,CHK,24.929045000000002,250,24,2014-08-21
2013-08-27,USD,CALL,FB,39.639998999999996,310,39,2013-11-25
2013-08-27,USD,CALL,AAPL,69.798569,660,66,2014-02-23
2013-08-27,USD,PUT,AAPL,69.798569,880,67,2014-02-23
2013-08-27,USD,PUT,MSFT,33.259997999999996,860,34,2014-02-23
2013-08-27,USD,CALL,CHK,24.61684,160,23,2014-08-22
2013-08-27,USD,CALL,BA,103.209999,730,98,2013-11-25
2013-08-27,USD,CALL,FB,39.639998999999996,880,39,2014-02-23
2013-08-28,USD,PUT,CHK,24.919584,200,25,2014-08-23
2013-08-28,USD,CALL,XRX,26.139657999999997,840,25,2013-11-26
2013-08-28,USD,PUT,FB,40.549999,360,38,2014-02-24
2013-08-28,USD,CALL,CHK,24.919584,520,24,2014-02-24
2013-08-29,USD,CALL,AAPL,70.242859,870,72,2013-11-27
2013-08-29,USD,PUT,AMZN,283.980011,910,271,2014-02-25
2013-08-29,USD,PUT,AMZN,283.980011,570,277,2014-08-24
2013-08-29,USD,PUT,CHK,24.550615,820,23,2014-02-25
2013-08-29,USD,PUT,CHK,24.550615,360,24,2014-08-24
2013-08-29,USD,CALL,AMZN,283.980011,650,285,2014-08-24
2013-08-29,USD,PUT,BA,104.93,690,102,2013-11-27
2013-08-29,USD,CALL,MSFT,33.549999,420,32,2014-02-25
2013-08-30,USD,PUT,CHK,24.418165,190,25,2014-02-26
2013-08-30,USD,PUT,CHK,24.418165,440,23,2014-08-25
2013-08-30,USD,CALL,MSFT,33.400002,600,31,2013-11-28
2013-08-30,USD,PUT,AAPL,69.602859,440,70,2014-02-26
2013-08-30,USD,CALL,MSFT,33.400002,670,33,2014-02-26
2013-08-30,USD,CALL,AMZN,280.980011,320,275,2014-02-26
2013-08-30,USD,PUT,MSFT,33.400002,330,33,2014-02-26
2013-08-30,USD,PUT,MSFT,33.400002,460,33,2014-08-25
2013-09-04,USD,CALL,MSFT,31.200001,230,29,2014-03-03
2013-09-04,USD,PUT,AAPL,71.24143199999999,270,73,2014-03-03
2013-09-04,USD,CALL,FB,41.779999,740,40,2013-12-03
2013-09-04,USD,PUT,FB,41.779999,710,41,2014-08-30
2013-09-04,USD,PUT,MSFT,31.200001,840,32,2014-03-03
2013-09-04,USD,PUT,AMZN,293.640015,380,283,2014-03-03
2013-09-04,USD,PUT,MSFT,31.200001,130,30,2013-12-03
2013-09-05,USD,CALL,CHK,24.758751,650,25,2014-03-04
2013-09-05,USD,PUT,AAPL,70.752853,840,68,2014-03-04
2013-09-06,USD,CALL,AMZN,295.859985,20,297,2014-09-01
2013-09-06,USD,PUT,AMZN,295.859985,140,306,2013-12-05
2013-09-09,USD,PUT,MSFT,31.66,800,31,2014-03-08
2013-09-09,USD,CALL,MSFT,31.66,50,30,2014-09-04
2013-09-09,USD,PUT,AMZN,299.709991,390,286,2014-03-08
2013-09-10,USD,PUT,FB,43.599998,260,45,2014-09-05
2013-09-10,USD,CALL,AMZN,300.359985,770,306,2014-03-09
2013-09-10,USD,PUT,AAPL,70.66285699999999,530,68,2014-03-09
2013-09-10,USD,CALL,MSFT,32.389998999999996,500,31,2014-09-05
2013-09-11,USD,PUT,MSFT,32.740002000000004,650,33,2014-03-10
2013-09-11,USD,PUT,MSFT,32.740002000000004,370,34,2014-09-06
2013-09-11,USD,PUT,AMZN,299.640015,10,294,2014-09-06
2013-09-11,USD,CALL,XRX,27.114624,250,28,2014-03-10
2013-09-11,USD,CALL,XRX,27.114624,190,27,2013-12-10
2013-09-11,USD,CALL,AAPL,66.815712,980,69,2013-12-10
2013-09-12,USD,CALL,MSFT,32.689999,460,31,2013-12-11
2013-09-12,USD,CALL,FB,44.75,30,43,2014-09-07
2013-09-13,USD,CALL,AAPL,66.414284,100,68,2014-09-08
2013-09-13,USD,PUT,XRX,27.536232000000002,40,27,2014-03-12
2013-09-13,USD,PUT,CHK,25.231789000000003,900,24,2014-03-12
2013-09-13,USD,CALL,BA,111.33000200000001,580,106,2013-12-12
2013-09-13,USD,PUT,CHK,25.231789000000003,460,24,2014-03-12
2013-09-13,USD,CALL,BA,111.33000200000001,890,113,2014-09-08
2013-09-13,USD,PUT,BA,111.33000200000001,170,116,2014-03-12
2013-09-13,USD,PUT,XRX,27.536232000000002,260,28,2014-03-12
2013-09-16,USD,CALL,CHK,25.089876,930,24,2014-09-11
2013-09-16,USD,CALL,CHK,25.089876,930,25,2013-12-15
2013-09-16,USD,PUT,AMZN,296.059998,310,305,2014-03-15
2013-09-16,USD,PUT,CHK,25.089876,490,25,2014-03-15
2013-09-16,USD,PUT,AAPL,64.302856,340,66,2014-03-15
2013-09-16,USD,CALL,CHK,25.089876,30,25,2014-09-11
2013-09-16,USD,PUT,CHK,25.089876,110,25,2013-12-15
2013-09-17,USD,CALL,AMZN,304.170013,610,294,2014-09-12
2013-09-17,USD,CALL,BA,117.110001,170,115,2013-12-16
2013-09-17,USD,PUT,AAPL,65.045715,360,67,2013-12-16
2013-09-17,USD,CALL,CHK,25.695364,970,25,2013-12-16
2013-09-17,USD,CALL,BA,117.110001,960,119,2014-09-12
2013-09-18,USD,CALL,XRX,27.299078,590,26,2014-09-13
2013-09-18,USD,PUT,CHK,25.827814,230,27,2014-09-13
2013-09-19,USD,CALL,MSFT,33.639998999999996,940,32,2014-03-18
2013-09-19,USD,PUT,CHK,25.449385,360,24,2013-12-18
2013-09-19,USD,PUT,XRX,26.982871999999997,380,27,2014-03-18
2013-09-19,USD,CALL,AMZN,312.059998,660,299,2013-12-18
2013-09-20,USD,PUT,XRX,26.719368,590,27,2014-09-15
2013-09-20,USD,PUT,CHK,25.146641,530,24,2014-09-15
2013-09-20,USD,CALL,MSFT,32.790001000000004,210,34,2013-12-19
2013-09-20,USD,PUT,MSFT,32.790001000000004,920,34,2014-09-15
2013-09-20,USD,PUT,XRX,26.719368,30,27,2013-12-19
2013-09-20,USD,CALL,MSFT,32.790001000000004,370,31,2014-09-15
2013-09-20,USD,CALL,AAPL,66.772858,290,64,2014-09-15
2013-09-20,USD,PUT,FB,47.490002000000004,160,45,2013-12-19
2013-09-23,USD,PUT,AMZN,311.48999,560,315,2014-09-18
2013-09-23,USD,PUT,FB,47.189999,10,47,2013-12-22
2013-09-23,USD,CALL,MSFT,32.740002000000004,20,31,2014-03-22
2013-09-23,USD,PUT,CHK,24.957426,790,25,2014-09-18
2013-09-24,USD,PUT,MSFT,32.450001,940,31,2014-09-19
2013-09-26,USD,PUT,FB,50.389998999999996,950,51,2014-09-21
2013-09-27,USD,CALL,BA,118.739998,510,122,2013-12-26
2013-09-27,USD,PUT,AAPL,68.964287,230,65,2013-12-26
2013-09-27,USD,PUT,AMZN,316.01001,430,310,2014-03-26
2013-09-27,USD,CALL,CHK,24.796595,870,24,2013-12-26
2013-09-27,USD,CALL,BA,118.739998,550,119,2014-09-22
2013-09-27,USD,CALL,AAPL,68.964287,910,66,2014-09-22
2013-09-30,USD,PUT,FB,50.23,850,50,2013-12-29
2013-10-01,USD,CALL,CHK,24.824976,570,25,2014-09-26
2013-10-01,USD,PUT,XRX,27.641634000000003,260,28,2014-03-30
2013-10-02,USD,CALL,CHK,24.758751,10,25,2014-03-31
2013-10-02,USD,PUT,XRX,27.694334,440,27,2014-03-31
2013-10-03,USD,PUT,FB,49.18,880,46,2014-04-01
2013-10-03,USD,CALL,AAPL,69.058571,710,70,2014-01-01
2013-10-03,USD,CALL,BA,115.239998,390,111,2014-09-28
2013-10-03,USD,CALL,XRX,27.40448,380,28,2014-04-01
2013-10-07,USD,CALL,MSFT,33.299999,140,34,2014-10-02
2013-10-08,USD,PUT,XRX,26.719368,660,27,2014-10-03
2013-10-08,USD,CALL,MSFT,33.009997999999996,960,32,2014-10-03
2013-10-08,USD,PUT,XRX,26.719368,720,26,2014-01-06
2013-10-08,USD,PUT,XRX,26.719368,280,27,2014-01-06
2013-10-08,USD,PUT,CHK,24.645222,240,24,2014-04-06
2013-10-09,USD,PUT,AMZN,298.230011,770,301,2014-10-04
2013-10-10,USD,PUT,XRX,28.063242,20,29,2014-04-08
2013-10-11,USD,CALL,AMZN,310.890015,50,318,2014-04-09
2013-10-11,USD,PUT,AAPL,70.40142800000001,950,69,2014-10-06
2013-10-11,USD,PUT,AAPL,70.40142800000001,540,73,2014-04-09
2013-10-11,USD,CALL,AMZN,310.890015,240,317,2014-01-09
2013-10-11,USD,PUT,XRX,28.036890000000003,780,27,2014-04-09
2013-10-11,USD,CALL,BA,117.980003,650,113,2014-10-06
2013-10-11,USD,CALL,BA,117.980003,240,116,2014-10-06
2013-10-11,USD,PUT,BA,117.980003,540,120,2014-01-09
2013-10-14,USD,PUT,AMZN,310.700012,350,321,2014-10-09
2013-10-14,USD,CALL,FB,49.509997999999996,330,47,2014-01-12
2013-10-14,USD,PUT,AAPL,70.862854,320,67,2014-04-12
2013-10-14,USD,PUT,FB,49.509997999999996,160,48,2014-04-12
2013-10-14,USD,PUT,CHK,25.023651,60,24,2014-04-12
2013-10-14,USD,PUT,CHK,25.023651,810,25,2014-01-12
2013-10-14,USD,PUT,AAPL,70.862854,160,72,2014-10-09
2013-10-15,USD,PUT,MSFT,34.490002000000004,440,35,2014-10-10
2013-10-15,USD,CALL,MSFT,34.490002000000004,350,33,2014-04-13
2013-10-15,USD,CALL,CHK,25.070954999999998,670,25,2014-04-13
2013-10-15,USD,PUT,AMZN,306.399994,750,301,2014-10-10
2013-10-15,USD,PUT,FB,49.5,980,48,2014-10-10
2013-10-15,USD,CALL,MSFT,34.490002000000004,220,35,2014-10-10
2013-10-15,USD,CALL,MSFT,34.490002000000004,860,32,2014-04-13
2013-10-16,USD,CALL,FB,51.139998999999996,240,48,2014-10-11
2013-10-16,USD,CALL,XRX,28.089592,480,29,2014-10-11
2013-10-16,USD,PUT,FB,51.139998999999996,760,52,2014-10-11
